,GEO_ID,FSRR2010
5,0500000US31009,50.5
6,0500000US31011,75.1
7,0500000US31013,66.6
8,0500000US31015,54.2
9,0500000US31017,62.6
10,0500000US31019,73.1
11,0500000US31021,69.4
12,0500000US31023,72.9
13,0500000US31025,65.6
14,0500000US31027,69.7
15,0500000US31029,69.5
16,0500000US31031,61.6
17,0500000US31033,67.6
18,0500000US31037,67.2
19,0500000US31039,73.1
20,0500000US31043,66.8
21,0500000US31045,65
22,0500000US31047,69
23,0500000US31049,69.1
24,0500000US31051,72.3
25,0500000US31053,71.4
26,0500000US31055,70.9
27,0500000US31057,63.7
28,0500000US31059,68.3
29,0500000US31061,67.4
30,0500000US31063,59.6
31,0500000US31065,65.7
32,0500000US31067,74.3
33,0500000US31069,55.2
34,0500000US31071,61.6
35,0500000US31073,55
36,0500000US31075,60.4
37,0500000US31077,68.5
38,0500000US31079,73.2
39,0500000US31081,70.9
40,0500000US31083,54.3
41,0500000US31085,53.9
42,0500000US31087,56.8
43,0500000US31089,68.1
44,0500000US31091,68.5
45,0500000US31093,73.7
46,0500000US31095,68.9
47,0500000US31097,69
48,0500000US31099,72.6
49,0500000US31101,57.1
50,0500000US31103,54.6
51,0500000US31105,65.2
52,0500000US31107,62.8
53,0500000US31109,74.6
54,0500000US31111,69.2
55,0500000US31121,70.1
56,0500000US31113,65.3
57,0500000US31115,58.2
58,0500000US31119,71.9
59,0500000US31123,60
60,0500000US31129,70.6
61,0500000US31131,73.1
62,0500000US31133,62.2
63,0500000US31137,73.2
64,0500000US31139,75.9
65,0500000US31143,67.6
66,0500000US31145,70.3
67,0500000US31149,59.8
68,0500000US31151,69.2
69,0500000US31153,75.4
70,0500000US31157,65.2
71,0500000US31159,73.7
72,0500000US31163,62.2
73,0500000US31165,49.9
74,0500000US31167,72.1
75,0500000US31171,59.5
76,0500000US31173,
77,0500000US31177,74.6
78,0500000US31179,74.1
79,0500000US31181,70.7
80,0500000US31185,70.8
81,0500000US31127,68.2
82,0500000US31135,69.4
83,0500000US31141,76.1
84,0500000US31147,68.7
85,0500000US31155,65.9
86,0500000US31161,61.7
87,0500000US31169,72
88,0500000US31175,68.4
89,0500000US31183,52.1
90,0500000US31041,70.3
91,0500000US31125,69.1
92,0500000US31035,72.8
93,0500000US31117,57.6
1,0500000US34003,72.4
2,0500000US34005,75.3
3,0500000US34007,71.3
4,0500000US34009,32.6
5,0500000US34011,66.8
6,0500000US34019,75
7,0500000US34013,59.7
8,0500000US34015,74
9,0500000US34017,61.3
10,0500000US34021,69
11,0500000US34023,71.4
12,0500000US34025,70.1
13,0500000US34027,75.4
14,0500000US34029,63.5
15,0500000US34031,67.6
16,0500000US34033,68.3
17,0500000US34035,75.1
18,0500000US34037,65.6
19,0500000US34039,70
20,0500000US34041,70.4
21,0500000US34001,59.9
1,0500000US39001,63.5
2,0500000US39003,70.2
3,0500000US39005,72.7
4,0500000US39007,65.3
5,0500000US39009,63
6,0500000US39011,76.3
7,0500000US39013,66.9
8,0500000US39017,72
9,0500000US39019,64.9
10,0500000US39021,70
11,0500000US39023,69.5
12,0500000US39025,73.5
13,0500000US39033,70
14,0500000US39027,68.3
15,0500000US39029,67.5
16,0500000US39031,72
17,0500000US39035,65.3
18,0500000US39037,74.6
19,0500000US39039,72.9
20,0500000US39041,78.1
21,0500000US39043,66.7
22,0500000US39045,72.7
23,0500000US39047,68.8
24,0500000US39049,66
25,0500000US39051,75
26,0500000US39053,64
27,0500000US39055,74.9
28,0500000US39057,73.6
29,0500000US39059,66.2
30,0500000US39061,67.2
31,0500000US39063,71
32,0500000US39065,68.5
33,0500000US39067,58.6
34,0500000US39071,64.1
35,0500000US39073,65
36,0500000US39075,71.8
37,0500000US39077,69.6
38,0500000US39079,66.3
39,0500000US39081,65.2
40,0500000US39083,67.9
41,0500000US39085,75
42,0500000US39087,64.9
43,0500000US39089,71.3
44,0500000US39093,72.1
45,0500000US39095,67.3
46,0500000US39097,72
47,0500000US39099,68.1
48,0500000US39101,67.1
49,0500000US39103,77
50,0500000US39105,65.7
51,0500000US39107,73.1
52,0500000US39109,74.3
53,0500000US39111,61.9
54,0500000US39113,68.1
55,0500000US39115,57.2
56,0500000US39117,66.5
57,0500000US39119,68.5
58,0500000US39121,62.5
59,0500000US39123,51.8
60,0500000US39125,69.1
61,0500000US39127,65.7
62,0500000US39129,67.5
63,0500000US39131,64.7
64,0500000US39133,70.8
65,0500000US39135,70.4
66,0500000US39137,74.7
67,0500000US39139,69
68,0500000US39141,67.7
69,0500000US39143,72.8
70,0500000US39145,65.4
71,0500000US39147,71.3
72,0500000US39149,71.9
73,0500000US39153,71.6
74,0500000US39155,69.3
75,0500000US39157,70
76,0500000US39159,72.8
77,0500000US39161,74
78,0500000US39163,63.9
79,0500000US39165,76.5
80,0500000US39167,69.6
81,0500000US39171,67.7
82,0500000US39173,70.1
83,0500000US39175,73.1
84,0500000US39015,66
85,0500000US39091,57.6
86,0500000US39169,73.4
87,0500000US39069,72.6
88,0500000US39151,73.3
1,0500000US38003,66.7
2,0500000US38005,57.1
3,0500000US38007,52.3
4,0500000US38009,52.8
5,0500000US38011,67.3
6,0500000US38013,50.4
7,0500000US38015,77.7
8,0500000US38017,73.9
9,0500000US38019,62.4
10,0500000US38021,63.1
11,0500000US38023,51.7
12,0500000US38025,55.3
13,0500000US38027,64.4
14,0500000US38029,61
15,0500000US38031,68.5
16,0500000US38033,57.3
17,0500000US38035,70.1
18,0500000US38037,55.7
19,0500000US38039,62.9
20,0500000US38041,61.8
21,0500000US38043,50.9
22,0500000US38045,66.3
23,0500000US38047,61.1
24,0500000US38049,65.1
25,0500000US38051,56.8
26,0500000US38053,60.2
27,0500000US38055,55.2
28,0500000US38057,65.5
29,0500000US38059,72
30,0500000US38061,50
31,0500000US38063,60.5
32,0500000US38065,66.3
33,0500000US38067,68
34,0500000US38069,69.9
35,0500000US38071,67.3
36,0500000US38073,66.7
37,0500000US38075,60.1
38,0500000US38077,62.2
39,0500000US38079,55.2
40,0500000US38081,68.4
41,0500000US38083,59.9
42,0500000US38085,
43,0500000US38087,51.3
44,0500000US38089,68.9
45,0500000US38091,55.3
46,0500000US38093,67.6
47,0500000US38095,56.5
48,0500000US38097,70.5
49,0500000US38099,69.8
50,0500000US38101,69.6
51,0500000US38103,64.3
52,0500000US38105,66.8
53,0500000US38001,61.1
1,0500000US23003,55.7
2,0500000US23005,66.3
3,0500000US23007,44.7
4,0500000US23009,47.5
5,0500000US23011,62.7
6,0500000US23013,53.4
7,0500000US23015,49.1
8,0500000US23017,51.6
9,0500000US23019,63.6
10,0500000US23021,44.4
11,0500000US23023,63.3
12,0500000US23025,50.5
13,0500000US23027,55.4
14,0500000US23029,46.9
15,0500000US23031,52.1
16,0500000US23001,64.3
1,0500000US54003,64.6
2,0500000US54005,43.7
3,0500000US54007,57.4
4,0500000US54009,67.3
5,0500000US54011,62
6,0500000US54013,51.1
7,0500000US54015,46.6
8,0500000US54017,53.4
9,0500000US54019,56.1
10,0500000US54021,57.1
11,0500000US54023,58.8
12,0500000US54025,57.1
13,0500000US54027,48.4
14,0500000US54029,65.4
15,0500000US54031,55.1
16,0500000US54033,63.9
17,0500000US54035,64.2
18,0500000US54037,62.8
19,0500000US54039,64.4
20,0500000US54041,61.8
21,0500000US54043,48.1
22,0500000US54045,50.8
23,0500000US54047,38.2
24,0500000US54049,63.4
25,0500000US54051,65.6
26,0500000US54053,56
27,0500000US54055,55.7
28,0500000US54057,63.1
29,0500000US54059,45.4
30,0500000US54061,64.4
31,0500000US54063,50.7
32,0500000US54065,56
33,0500000US54067,51.8
34,0500000US54069,65.3
35,0500000US54071,49.9
36,0500000US54073,58.9
37,0500000US54075,29.3
38,0500000US54077,61.7
39,0500000US54079,67.7
40,0500000US54081,50.5
41,0500000US54083,55
42,0500000US54085,51.2
43,0500000US54087,64.3
44,0500000US54089,45.7
45,0500000US54091,64.4
46,0500000US54093,43.6
47,0500000US54095,58.3
48,0500000US54097,61.2
49,0500000US54099,55
50,0500000US54101,54.8
51,0500000US54103,60.6
52,0500000US54105,51.2
53,0500000US54107,67.6
54,0500000US54109,48.7
55,0500000US54001,60.4
1,0500000US02016,47.8
2,0500000US02020,67.4
3,0500000US02050,49
4,0500000US02063,61.3
5,0500000US02100,45.3
6,0500000US02068,36.4
7,0500000US02070,50.2
8,0500000US02090,48.3
9,0500000US02105,38.7
10,0500000US02110,59.4
11,0500000US02122,43.2
12,0500000US02130,44.9
13,0500000US02150,45.5
14,0500000US02170,45.8
15,0500000US02180,50.1
16,0500000US02185,36.1
17,0500000US02188,49.8
18,0500000US02195,69.7
19,0500000US02198,49.1
20,0500000US02220,49.6
21,0500000US02230,41.1
22,0500000US02240,0.4
23,0500000US02275,57.4
24,0500000US02282,41.4
25,0500000US02013,46.3
1,0500000US72001,62.9
2,0500000US72003,56.8
3,0500000US72005,56
4,0500000US72007,53.5
5,0500000US72009,63.5
6,0500000US72011,56.1
7,0500000US72013,59.5
8,0500000US72017,57.1
9,0500000US72019,58.2
10,0500000US72021,60.1
11,0500000US72023,50.3
12,0500000US72025,60.6
13,0500000US72027,63.6
14,0500000US72029,52.4
15,0500000US72031,57.7
16,0500000US72039,56.2
17,0500000US72033,54.6
18,0500000US72035,54.9
19,0500000US72037,43.2
20,0500000US72041,59
21,0500000US72043,60.1
22,0500000US72045,53.4
23,0500000US72047,60.3
24,0500000US72049,27.2
25,0500000US72051,54.4
26,0500000US72053,46.3
27,0500000US72054,60.1
28,0500000US72055,52.9
29,0500000US72057,55.3
30,0500000US72059,61
31,0500000US72063,60
32,0500000US72065,62.5
33,0500000US72067,65.7
34,0500000US72069,50
35,0500000US72071,56.3
36,0500000US72073,60.5
37,0500000US72075,62.5
38,0500000US72077,56.9
39,0500000US72079,55.8
40,0500000US72081,59.6
41,0500000US72083,59
42,0500000US72085,57.3
43,0500000US72087,48.3
44,0500000US72089,41.9
45,0500000US72091,59.9
46,0500000US72093,48
47,0500000US72095,54.2
48,0500000US72097,55.2
49,0500000US72099,57.3
50,0500000US72101,60.5
51,0500000US72103,55.4
52,0500000US72105,57.5
53,0500000US72107,61.6
54,0500000US72111,62.4
55,0500000US72113,60.1
56,0500000US72115,63.2
57,0500000US72117,39.2
58,0500000US72119,50
59,0500000US72121,62.8
60,0500000US72123,51
61,0500000US72125,61.2
62,0500000US72127,52.4
63,0500000US72131,60.4
64,0500000US72133,57.3
65,0500000US72137,57.8
66,0500000US72139,58.7
67,0500000US72143,53.6
68,0500000US72145,58.9
69,0500000US72149,61.2
70,0500000US72151,56.1
71,0500000US72129,58.4
72,0500000US72135,60.6
73,0500000US72141,56.5
74,0500000US72147,38.6
75,0500000US72153,62.6
76,0500000US72061,61.2
77,0500000US72015,51.9
78,0500000US72109,51.1
1,0500000US16003,51
2,0500000US16005,70.9
3,0500000US16007,50
4,0500000US16009,64.8
5,0500000US16011,69.2
6,0500000US16013,43
7,0500000US16015,47.8
8,0500000US16017,51
9,0500000US16019,72.9
10,0500000US16021,64.2
11,0500000US16023,60.1
12,0500000US16025,44.8
13,0500000US16027,70.8
14,0500000US16029,57.1
15,0500000US16031,64
16,0500000US16033,44.8
17,0500000US16035,59.3
18,0500000US16037,53.9
19,0500000US16039,63.9
20,0500000US16041,66.4
21,0500000US16043,39.1
22,0500000US16045,70.6
23,0500000US16047,64.3
24,0500000US16049,61.9
25,0500000US16051,70
26,0500000US16053,69.8
27,0500000US16055,66.1
28,0500000US16057,65.8
29,0500000US16059,59.4
30,0500000US16061,66
31,0500000US16063,46.6
32,0500000US16065,76.3
33,0500000US16067,66.4
34,0500000US16069,72
35,0500000US16071,66.5
36,0500000US16073,58.2
37,0500000US16075,69.5
38,0500000US16077,68.6
39,0500000US16079,48.9
40,0500000US16081,23.7
41,0500000US16083,69.6
42,0500000US16085,31.3
43,0500000US16087,68
44,0500000US16001,75.1
1,0500000US55001,39.9
2,0500000US55003,
3,0500000US55005,62.7
4,0500000US55007,
5,0500000US55009,80.2
6,0500000US55011,66.6
7,0500000US55013,0
8,0500000US55015,82
9,0500000US55017,76.4
10,0500000US55019,69.5
11,0500000US55021,72.4
12,0500000US55023,60.6
13,0500000US55025,77.9
14,0500000US55027,75.6
15,0500000US55029,62.8
16,0500000US55031,75.5
17,0500000US55033,70.1
18,0500000US55035,79.1
19,0500000US55037,
20,0500000US55039,77.4
21,0500000US55041,
22,0500000US55043,73.2
23,0500000US55045,78
24,0500000US55047,61.1
25,0500000US55049,75.2
26,0500000US55051,
27,0500000US55053,61.4
28,0500000US55055,74.5
29,0500000US55057,58.1
30,0500000US55059,70.6
31,0500000US55061,77
32,0500000US55063,79.5
33,0500000US55065,75
34,0500000US55067,69.8
35,0500000US55069,74.5
36,0500000US55071,77.3
37,0500000US55073,78.5
38,0500000US55075,68.8
39,0500000US55077,50.7
40,0500000US55078,
41,0500000US55079,68.9
42,0500000US55081,70.2
43,0500000US55083,70.5
44,0500000US55085,
45,0500000US55087,80.5
46,0500000US55089,81.5
47,0500000US55091,71.8
48,0500000US55093,72.4
49,0500000US55095,56.7
50,0500000US55097,77
51,0500000US55099,
52,0500000US55101,73.9
53,0500000US55103,66.1
54,0500000US55105,74.2
55,0500000US55107,55
56,0500000US55109,75.5
57,0500000US55111,68.6
58,0500000US55113,
59,0500000US55121,68
60,0500000US55115,67.1
61,0500000US55117,76.8
62,0500000US55119,70.3
63,0500000US55123,63.2
64,0500000US55125,
65,0500000US55127,59.8
66,0500000US55129,100
67,0500000US55131,81.4
68,0500000US55133,81.2
69,0500000US55135,69.4
70,0500000US55137,52.2
71,0500000US55139,78.1
72,0500000US55141,78.6
1,0500000US40001,52.2
2,0500000US40003,55.1
3,0500000US40005,53.6
4,0500000US40007,51.2
5,0500000US40009,57.8
6,0500000US40011,49.1
7,0500000US40013,51.9
8,0500000US40015,52.9
9,0500000US40017,71.6
10,0500000US40019,62.8
11,0500000US40021,54.4
12,0500000US40023,52
13,0500000US40025,45.9
14,0500000US40027,70.5
15,0500000US40029,52.4
16,0500000US40031,62
17,0500000US40033,55.7
18,0500000US40035,58.4
19,0500000US40037,61
20,0500000US40039,62.6
21,0500000US40041,47.1
22,0500000US40043,52.5
23,0500000US40045,52.3
24,0500000US40047,68
25,0500000US40049,59.1
26,0500000US40051,64
27,0500000US40053,57.7
28,0500000US40055,58.2
29,0500000US40057,47.7
30,0500000US40061,52.6
31,0500000US40063,53
32,0500000US40065,61.8
33,0500000US40067,53.2
34,0500000US40069,51.2
35,0500000US40071,66.3
36,0500000US40073,62.9
37,0500000US40075,52.4
38,0500000US40077,51
39,0500000US40079,56.2
40,0500000US40081,58.8
41,0500000US40083,62.6
42,0500000US40085,55
43,0500000US40087,64.8
44,0500000US40089,48.7
45,0500000US40091,42.5
46,0500000US40093,62.7
47,0500000US40095,41.3
48,0500000US40097,56.6
49,0500000US40099,53
50,0500000US40101,61.6
51,0500000US40103,60.6
52,0500000US40105,65
53,0500000US40107,52.6
54,0500000US40109,64.8
55,0500000US40111,59.1
56,0500000US40113,59.8
57,0500000US40115,58.5
58,0500000US40123,55.9
59,0500000US40117,54.3
60,0500000US40119,64.5
61,0500000US40121,51.1
62,0500000US40125,65.4
63,0500000US40127,51.6
64,0500000US40129,50.2
65,0500000US40131,67.5
66,0500000US40133,56.4
67,0500000US40135,54.5
68,0500000US40137,64.3
69,0500000US40139,57.1
70,0500000US40141,55.3
71,0500000US40143,66.3
72,0500000US40145,64.3
73,0500000US40147,67.7
74,0500000US40149,57.7
75,0500000US40151,61.1
76,0500000US40153,59.7
77,0500000US40059,56.1
1,0500000US42007,72.3
2,0500000US42009,70.9
3,0500000US42011,75.1
4,0500000US42013,72.1
5,0500000US42015,65.4
6,0500000US42017,75.6
7,0500000US42019,73.8
8,0500000US42021,68.3
9,0500000US42023,53
10,0500000US42025,63.4
11,0500000US42027,70.3
12,0500000US42029,75.6
13,0500000US42031,63.4
14,0500000US42033,64.2
15,0500000US42035,66.8
16,0500000US42037,68.2
17,0500000US42039,64.5
18,0500000US42041,77.3
19,0500000US42043,71.4
20,0500000US42045,73
21,0500000US42047,68.1
22,0500000US42049,73.4
23,0500000US42051,65.1
24,0500000US42053,22.1
25,0500000US42055,72.7
26,0500000US42057,64.8
27,0500000US42059,61.7
28,0500000US42061,61.8
29,0500000US42063,65.4
30,0500000US42065,70.5
31,0500000US42067,68.4
32,0500000US42069,68.3
33,0500000US42071,77.2
34,0500000US42073,69.7
35,0500000US42075,75.2
36,0500000US42077,75.6
37,0500000US42079,68.2
38,0500000US42081,69.3
39,0500000US42083,63.8
40,0500000US42085,71.3
41,0500000US42087,71.3
42,0500000US42089,55.6
43,0500000US42091,75.5
44,0500000US42093,73.9
45,0500000US42095,76.5
46,0500000US42097,66.7
47,0500000US42099,69.6
48,0500000US42101,62.4
49,0500000US42109,72.2
50,0500000US42103,30.9
51,0500000US42105,56.2
52,0500000US42107,68.8
53,0500000US42111,64.8
54,0500000US42113,36.1
55,0500000US42115,55.2
56,0500000US42117,64.5
57,0500000US42119,71.5
58,0500000US42121,66.5
59,0500000US42123,60.4
60,0500000US42125,71.2
61,0500000US42127,50.4
62,0500000US42129,71.6
63,0500000US42131,64.4
64,0500000US42133,76.9
65,0500000US42001,76.7
66,0500000US42003,71.3
67,0500000US42005,65.9
1,0500000US47001,68.1
2,0500000US47003,69.9
3,0500000US47005,62
4,0500000US47007,60.2
5,0500000US47009,71.6
6,0500000US47011,69.3
7,0500000US47013,61.6
8,0500000US47015,69
9,0500000US47017,65.4
10,0500000US47019,67.3
11,0500000US47021,72.3
12,0500000US47023,71.4
13,0500000US47025,63.6
14,0500000US47027,58.8
15,0500000US47029,65.6
16,0500000US47031,70
17,0500000US47033,61.5
18,0500000US47035,68.5
19,0500000US47037,67.2
20,0500000US47039,59.3
21,0500000US47041,62.3
22,0500000US47043,69.7
23,0500000US47045,69.2
24,0500000US47047,70.3
25,0500000US47049,56.1
26,0500000US47051,66.9
27,0500000US47053,69.4
28,0500000US47055,67
29,0500000US47057,63.5
30,0500000US47059,69
31,0500000US47061,34.8
32,0500000US47063,69
33,0500000US47065,67.3
34,0500000US47069,59.5
35,0500000US47071,60.7
36,0500000US47073,69.7
37,0500000US47075,67.9
38,0500000US47077,67
39,0500000US47079,63.4
40,0500000US47081,69
41,0500000US47083,57.7
42,0500000US47085,66.9
43,0500000US47087,66.2
44,0500000US47091,66.9
45,0500000US47093,71.4
46,0500000US47095,64.2
47,0500000US47097,61.8
48,0500000US47099,70
49,0500000US47103,68
50,0500000US47105,72.4
51,0500000US47109,66.9
52,0500000US47111,66.1
53,0500000US47113,68.2
54,0500000US47117,70.8
55,0500000US47119,70.2
56,0500000US47123,65.1
57,0500000US47125,64.1
58,0500000US47129,60.6
59,0500000US47131,67.1
60,0500000US47135,57.5
61,0500000US47149,69.4
62,0500000US47139,57.6
63,0500000US47143,61.8
64,0500000US47145,66.7
65,0500000US47151,60.4
66,0500000US47155,51.3
67,0500000US47157,62.5
68,0500000US47159,66
69,0500000US47163,71.2
70,0500000US47165,72.4
71,0500000US47167,70.2
72,0500000US47171,68.8
73,0500000US47173,63.8
74,0500000US47177,67.1
75,0500000US47181,58.3
76,0500000US47185,70.7
77,0500000US47187,76.7
78,0500000US47101,70.3
79,0500000US47107,63.3
80,0500000US47115,59.6
81,0500000US47121,55.3
82,0500000US47127,68.9
83,0500000US47133,69.8
84,0500000US47141,69
85,0500000US47147,69.3
86,0500000US47153,57.8
87,0500000US47161,64.2
88,0500000US47169,70.1
89,0500000US47175,61.9
90,0500000US47183,66.7
91,0500000US47189,72.9
92,0500000US47067,58.6
93,0500000US47179,71.9
94,0500000US47089,66.8
95,0500000US47137,55.8
1,0500000US26001,40.2
2,0500000US26003,45.3
3,0500000US26007,67.7
4,0500000US26009,42.3
5,0500000US26013,50.9
6,0500000US26015,69.6
7,0500000US26017,76.2
8,0500000US26019,46.5
9,0500000US26021,65.1
10,0500000US26023,64.9
11,0500000US26025,69.5
12,0500000US26027,64.1
13,0500000US26029,51.4
14,0500000US26031,50.6
15,0500000US26033,52.8
16,0500000US26035,47.9
17,0500000US26037,76
18,0500000US26039,44.3
19,0500000US26041,63.5
20,0500000US26043,66.1
21,0500000US26045,72.9
22,0500000US26047,50.5
23,0500000US26049,68.5
24,0500000US26051,50.3
25,0500000US26053,53.4
26,0500000US26055,68
27,0500000US26057,74.7
28,0500000US26059,66
29,0500000US26061,60.7
30,0500000US26063,58.3
31,0500000US26065,72.6
32,0500000US26067,73.3
33,0500000US26069,48.6
34,0500000US26071,50.5
35,0500000US26073,70.3
36,0500000US26075,69.3
37,0500000US26077,71.5
38,0500000US26079,45.2
39,0500000US26081,73.6
40,0500000US26083,35.7
41,0500000US26085,27.3
42,0500000US26087,73.9
43,0500000US26089,50
44,0500000US26091,69.7
45,0500000US26093,75.3
46,0500000US26099,75.4
47,0500000US26101,55.3
48,0500000US26103,64
49,0500000US26105,59.1
50,0500000US26107,60.3
51,0500000US26109,60.9
52,0500000US26111,75.9
53,0500000US26113,54.5
54,0500000US26115,72.9
55,0500000US26117,67.4
56,0500000US26119,39.1
57,0500000US26121,70.6
58,0500000US26123,59.3
59,0500000US26125,74
60,0500000US26127,52.4
61,0500000US26129,48.9
62,0500000US26131,48
63,0500000US26133,55.8
64,0500000US26135,37.3
65,0500000US26137,52.8
66,0500000US26139,75.4
67,0500000US26141,49.1
68,0500000US26143,39.7
69,0500000US26145,72.2
70,0500000US26147,70.7
71,0500000US26149,66.8
72,0500000US26151,61.9
73,0500000US26153,49.6
74,0500000US26155,73.9
75,0500000US26157,73.2
76,0500000US26159,63.1
77,0500000US26161,73.3
78,0500000US26163,63.1
79,0500000US26165,62.7
80,0500000US26011,59.2
81,0500000US26095,46.4
82,0500000US26005,69.5
83,0500000US26097,37.3
1,0500000US56003,64.4
2,0500000US56005,63.7
3,0500000US56007,51.5
4,0500000US56009,64
5,0500000US56011,59.7
6,0500000US56013,63.1
7,0500000US56015,65
8,0500000US56017,65.1
9,0500000US56025,63.3
10,0500000US56019,64.6
11,0500000US56021,70.3
12,0500000US56023,56.9
13,0500000US56027,57.7
14,0500000US56029,66.9
15,0500000US56031,61.6
16,0500000US56033,68
17,0500000US56035,44.9
18,0500000US56037,65.7
19,0500000US56039,49.3
20,0500000US56041,60.9
21,0500000US56043,71.1
22,0500000US56045,64.2
23,0500000US56001,63.6
1,0500000US50003,61.6
2,0500000US50005,56.4
3,0500000US50007,73.6
4,0500000US50009,44.9
5,0500000US50011,66.6
6,0500000US50013,52.8
7,0500000US50015,46.9
8,0500000US50017,53.1
9,0500000US50019,46.8
10,0500000US50021,58.4
11,0500000US50023,59.9
12,0500000US50025,56.1
13,0500000US50027,52.9
14,0500000US50001,62.1
1,0500000US21137,66.8
2,0500000US21139,60.6
3,0500000US21143,54.3
4,0500000US21145,71
5,0500000US21149,62.7
6,0500000US21151,67.4
7,0500000US21153,46.3
8,0500000US21157,66.4
9,0500000US21163,65.4
10,0500000US21165,47.2
11,0500000US21169,61.3
12,0500000US21171,63.9
13,0500000US21173,68.8
14,0500000US21179,74.1
15,0500000US21183,67.2
16,0500000US21185,76.5
17,0500000US21187,51.8
18,0500000US21191,65.2
19,0500000US21193,44.6
20,0500000US21197,54.8
21,0500000US21199,64.5
22,0500000US21203,57.9
23,0500000US21205,61.7
24,0500000US21207,57.7
25,0500000US21209,69.3
26,0500000US21211,72.2
27,0500000US21213,70.8
28,0500000US21215,70.9
29,0500000US21217,74.1
30,0500000US21219,60.9
31,0500000US21221,58
32,0500000US21223,63.8
33,0500000US21225,67.6
34,0500000US21227,70.2
35,0500000US21229,70.6
36,0500000US21231,52.3
37,0500000US21233,59.3
38,0500000US21235,61.2
39,0500000US21237,44.7
40,0500000US21239,65.8
41,0500000US21067,67.3
42,0500000US21075,62.2
43,0500000US21081,66.5
44,0500000US21087,71.2
45,0500000US21095,32.6
46,0500000US21101,71.3
47,0500000US21109,53.5
48,0500000US21115,53.4
49,0500000US21123,71.1
50,0500000US21129,47.9
51,0500000US21135,55.3
52,0500000US21141,66.4
53,0500000US21147,52.5
54,0500000US21155,74.5
55,0500000US21161,66.2
56,0500000US21167,62.8
57,0500000US21175,51.5
58,0500000US21181,67.1
59,0500000US21189,52.2
60,0500000US21195,50.9
61,0500000US21201,41.2
62,0500000US21049,69.9
63,0500000US21159,50.2
64,0500000US21053,54.3
65,0500000US21177,64.4
66,0500000US21001,67.4
67,0500000US21003,65
68,0500000US21005,70.8
69,0500000US21007,53.7
70,0500000US21009,68.8
71,0500000US21011,50.6
72,0500000US21013,43.9
73,0500000US21015,74.6
74,0500000US21017,65.5
75,0500000US21019,68.4
76,0500000US21021,67.4
77,0500000US21023,62.9
78,0500000US21025,46.8
79,0500000US21027,55.2
80,0500000US21029,73
81,0500000US21031,60.5
82,0500000US21033,69.9
83,0500000US21035,63.6
84,0500000US21037,69.8
85,0500000US21039,55.4
86,0500000US21041,64.3
87,0500000US21043,55.4
88,0500000US21045,58.1
89,0500000US21047,65.3
90,0500000US21051,54.2
91,0500000US21055,62.7
92,0500000US21057,54.2
93,0500000US21059,75.5
94,0500000US21061,58.8
95,0500000US21063,54.8
96,0500000US21065,64.6
97,0500000US21069,64.7
98,0500000US21071,40.7
99,0500000US21073,68.1
100,0500000US21077,48.2
101,0500000US21079,60
102,0500000US21083,69.3
103,0500000US21085,63.3
104,0500000US21089,59.4
105,0500000US21091,66.2
106,0500000US21093,71.3
107,0500000US21097,67.8
108,0500000US21099,65.7
109,0500000US21103,65.4
110,0500000US21105,62.2
111,0500000US21107,66.9
112,0500000US21111,69.1
113,0500000US21113,68.9
114,0500000US21117,71.9
115,0500000US21119,39.3
116,0500000US21121,48.9
117,0500000US21125,66.7
118,0500000US21127,64
119,0500000US21131,33.7
120,0500000US21133,48
1,0500000US32003,60.4
2,0500000US32005,58.9
3,0500000US32007,57.1
4,0500000US32009,31.7
5,0500000US32011,40.2
6,0500000US32013,58
7,0500000US32015,50.4
8,0500000US32017,53.6
9,0500000US32019,60.6
10,0500000US32021,53.2
11,0500000US32023,53.4
12,0500000US32027,56.1
13,0500000US32029,47.2
14,0500000US32031,66.9
15,0500000US32033,56
16,0500000US32510,71.1
17,0500000US32001,68.3
1,0500000US46003,58.7
2,0500000US46005,71
3,0500000US46007,
4,0500000US46009,46.4
5,0500000US46011,68.9
6,0500000US46013,70.7
7,0500000US46015,68.2
8,0500000US46017,50.8
9,0500000US46019,66.5
10,0500000US46021,57.8
11,0500000US46023,60.5
12,0500000US46025,60.2
13,0500000US46027,67.8
14,0500000US46029,73.9
15,0500000US46031,
16,0500000US46033,62
17,0500000US46035,69.9
18,0500000US46037,53.5
19,0500000US46039,46.7
20,0500000US46041,
21,0500000US46043,42.6
22,0500000US46045,68.3
23,0500000US46047,62.7
24,0500000US46049,67.4
25,0500000US46051,72.7
26,0500000US46053,60.5
27,0500000US46055,59.3
28,0500000US46057,40.1
29,0500000US46059,65.4
30,0500000US46061,47.8
31,0500000US46063,55.2
32,0500000US46065,75.2
33,0500000US46067,47.7
34,0500000US46069,63.8
35,0500000US46071,56
36,0500000US46073,59
37,0500000US46075,56.6
38,0500000US46077,47.9
39,0500000US46079,60.7
40,0500000US46081,64.4
41,0500000US46089,58.8
42,0500000US46083,73.6
43,0500000US46085,62.2
44,0500000US46087,54.4
45,0500000US46091,55.4
46,0500000US46093,68.4
47,0500000US46095,42.8
48,0500000US46097,52.3
49,0500000US46099,73.2
50,0500000US46101,59.3
51,0500000US46102,
52,0500000US46103,69.9
53,0500000US46105,43.9
54,0500000US46107,56.4
55,0500000US46109,52.2
56,0500000US46111,48.3
57,0500000US46115,58
58,0500000US46117,69.4
59,0500000US46119,53.9
