,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
31,48.5,47.9,2.6,2.6,2.6,2.6,0500000US08059
32,21.8,9.5,3.1,2.8,3.1,2.8,0500000US08061
33,29.6,24.9,1.9,1.7,2,1.8,0500000US08063
34,24.2,23.9,1.7,1.7,1.6,1.6,0500000US08065
35,29.5,29.3,2.4,2.4,2.4,2.4,0500000US08067
36,42.1,41.7,2.2,2.2,2.2,2.2,0500000US08069
37,29.2,13,1.8,1.1,1.7,1.1,0500000US08071
38,18.8,9.9,1.7,1,1.7,1,0500000US08073
39,42.6,30.8,2.3,2,2.4,2,0500000US08075
40,43.6,41.8,2.3,2.2,2.3,2.2,0500000US08077
41,6.5,6.2,0.7,0.7,0.7,0.7,0500000US08079
42,29.9,28.4,2.1,2.1,2.2,2.2,0500000US08081
43,34.1,33.7,2.1,2.1,2.2,2.2,0500000US08083
44,40.1,31.3,2.2,1.8,2.3,1.9,0500000US08085
45,36.9,32.9,2.8,2.5,2.7,2.5,0500000US08087
46,37,24,2.2,1.6,2.2,1.7,0500000US08089
47,21.8,21.6,1.8,1.8,1.2,1.1,0500000US08091
48,14,14,1.3,1.3,1,1,0500000US08093
49,45.1,33.3,2.8,1.5,2.5,1.6,0500000US08095
50,16.7,16.6,1.2,1.2,1.1,1.1,0500000US08097
51,29,20.2,1.3,0.9,1.4,1.1,0500000US08099
52,39.6,28.7,2.1,1.7,2,1.6,0500000US08101
53,20.5,20.3,1.8,1.8,1.8,1.8,0500000US08103
54,29.8,16.4,2.1,1.4,2,1.3,0500000US08105
55,14.2,14.1,1.2,1.2,1.2,1.2,0500000US08107
56,8.4,4.3,0.8,0.7,0.6,0.6,0500000US08109
57,3.2,3.2,0.2,0.2,0.2,0.2,0500000US08111
58,9.3,9.2,1.1,1.1,1,1,0500000US08113
59,37,13.3,1.5,0.5,1.5,0.5,0500000US08115
60,8.6,8.5,0.9,0.9,0.9,0.9,0500000US08117
61,29.7,29.5,1.7,1.6,1.6,1.6,0500000US08119
62,39.9,13.3,2.8,1.1,2.8,1.1,0500000US08121
63,39,36.9,2.4,2.2,2.3,2.2,0500000US08123
64,46.2,16.6,2.4,1,2.4,1,0500000US08125
1,40.4,38.5,2,1.9,2,1.9,0500000US10003
2,32.5,27,1.5,1.2,1.5,1.2,0500000US10005
3,39.9,35,2,1.7,2,1.7,0500000US10001
1,46.5,39.2,2.3,1.9,2.3,1.9,0500000US01001
2,34,28.3,2,1.7,1.9,1.7,0500000US01003
3,36,19.3,2,1.1,2,1.1,0500000US01005
4,38.3,16,2,0.9,2,0.9,0500000US01007
5,40.5,26.3,2.2,1.5,2.1,1.5,0500000US01009
6,33.9,14.2,1.9,0.9,1.9,0.9,0500000US01011
7,38.7,17.2,2.1,1,2.1,0.9,0500000US01013
8,41,29.7,2,1.4,2.1,1.5,0500000US01015
9,38.9,20,2,1,2,1,0500000US01017
10,28.1,10.5,1.8,0.8,1.8,0.8,0500000US01019
11,39.7,21.9,2.2,1.5,2.2,1.5,0500000US01021
12,36.7,11.8,1.9,0.8,1.9,0.8,0500000US01023
13,36.9,14.9,1.8,0.8,2,0.9,0500000US01025
14,39.3,13.5,2,0.7,2.1,0.8,0500000US01027
15,37.2,13.7,2.5,1.2,2.5,1.2,0500000US01029
16,37.7,28.2,1.8,1.2,1.8,1.3,0500000US01031
17,42.4,28.5,2.3,1.5,2.3,1.5,0500000US01033
18,33,11,1.7,0.6,1.7,0.7,0500000US01035
19,18.7,8,1.2,0.6,1.2,0.6,0500000US01037
20,38.2,15.5,2,1,1.9,1,0500000US01039
21,36.3,12.9,2,0.8,2,0.8,0500000US01041
22,39.2,24.4,2.2,1.5,2.1,1.5,0500000US01043
23,36.3,23.5,1.8,1.1,1.7,1.1,0500000US01045
24,39.1,17.4,2.1,1.1,2.1,1,0500000US01047
25,33.4,13.1,2,0.8,2,0.8,0500000US01049
26,41.6,38.1,2.4,2.2,2.3,2.2,0500000US01051
27,38.1,20.6,2.3,1.2,2.3,1.2,0500000US01053
28,42.4,28.3,2.3,1.4,2.4,1.6,0500000US01055
29,42.1,12.6,2.3,0.8,2.2,0.8,0500000US01057
30,39.1,13.1,1.8,0.8,2.1,0.8,0500000US01059
31,39.2,13.6,1.9,0.8,2,0.8,0500000US01061
32,27.1,10.9,1.8,0.7,1.7,0.7,0500000US01063
33,36,15,2,1,2.1,1,0500000US01065
34,33.9,21.2,1.7,1,1.7,1.1,0500000US01067
35,39.7,29.2,1.9,1.4,1.9,1.4,0500000US01069
36,38.1,22.5,1.9,1.1,1.9,1.1,0500000US01071
37,40.9,32.9,2.3,1.8,2.4,1.9,0500000US01073
38,39.9,13.4,2,0.7,2,0.8,0500000US01075
39,43.8,27.2,2.2,1.5,2.3,1.6,0500000US01077
40,46.1,17.2,2.7,1,2.6,1,0500000US01079
41,36.3,33.9,1.9,1.8,1.9,1.8,0500000US01081
42,37.3,33.5,1.7,1.6,1.8,1.6,0500000US01083
43,32.3,13.4,2.2,0.9,2.2,0.9,0500000US01085
44,32.4,13.1,1.8,0.8,1.8,0.8,0500000US01087
45,47.2,44.1,2.9,2.7,2.9,2.7,0500000US01089
46,33,13.3,1.7,0.6,1.7,0.6,0500000US01091
47,40.4,13.8,2,0.8,2,0.9,0500000US01093
48,39.2,30.2,1.9,1.4,1.9,1.5,0500000US01095
49,38.6,30.1,2,1.4,2,1.5,0500000US01097
50,34,14.2,1.7,0.6,1.7,0.7,0500000US01099
51,40.9,31.1,2.2,1.5,2.2,1.6,0500000US01101
52,45,34.4,2.6,1.9,2.6,2,0500000US01103
53,21.1,10.7,1.2,0.6,1.3,0.7,0500000US01105
54,39.6,14.9,2.2,0.8,2.1,0.8,0500000US01107
55,31.2,17,1.7,1,1.8,1,0500000US01109
56,33.7,15.5,2,1,1.9,1,0500000US01111
57,37.3,23.3,1.9,1.2,1.9,1.2,0500000US01113
58,43.4,35.6,2.6,2.2,2.7,2.3,0500000US01115
59,47.7,46.7,3,2.9,3.2,3.1,0500000US01117
60,22.4,10.1,1.5,0.8,1.5,0.8,0500000US01119
61,34.9,17.6,1.7,0.8,1.7,0.8,0500000US01121
62,35.5,23.7,1.8,1.2,1.7,1.2,0500000US01123
63,36.8,32.1,2.1,1.8,2.1,1.8,0500000US01125
64,25.1,10.9,1.5,0.5,1.5,0.5,0500000US01131
65,32.9,15,1.9,1,2,1.1,0500000US01133
66,37.4,17.6,2,1,2,1,0500000US01127
67,26,11.1,1.8,0.9,1.8,0.9,0500000US01129
1,29.4,11,1.8,0.9,1.8,0.9,0500000US13001
2,18.2,8,1.3,0.6,1.2,0.6,0500000US13003
3,31.3,16.1,1.7,1.1,1.6,1,0500000US13005
4,20.9,8.4,1.3,0.6,1.3,0.7,0500000US13007
5,27.6,22.1,1.8,1.3,1.7,1.3,0500000US13009
6,38.8,21.6,2.2,1.3,2.2,1.3,0500000US13011
7,40,39.7,2.3,2.3,2.3,2.3,0500000US13013
8,36.6,35.2,2.5,2.3,2.5,2.4,0500000US13015
9,31.4,14.9,1.6,0.9,1.6,0.8,0500000US13017
10,32.8,16.5,1.8,1,1.8,1,0500000US13019
11,27.9,12.7,1.5,0.6,1.5,0.7,0500000US13025
12,31,12.2,1.6,0.7,1.6,0.7,0500000US13027
13,34.9,32.1,1.8,1.7,1.8,1.7,0500000US13029
14,29,24.3,1.7,1.4,1.7,1.4,0500000US13031
15,29.7,12.7,1.7,0.7,1.7,0.7,0500000US13033
16,33.1,32.5,2.2,2.1,2.1,2.1,0500000US13035
17,16,7.7,1.2,0.7,1.1,0.6,0500000US13037
18,36.2,34.1,1.7,1.6,1.7,1.6,0500000US13039
19,33.1,14.4,2.5,1.2,2.5,1.2,0500000US13043
20,38.5,34,2.5,2.3,2.5,2.3,0500000US13045
21,39.3,35.9,2.7,2.6,2.7,2.6,0500000US13047
22,30.6,12.4,1.6,0.7,1.6,0.7,0500000US13049
23,23.4,18.3,1.4,1.2,1.4,1.1,0500000US13053
24,34.3,16.3,1.8,0.9,1.8,0.9,0500000US13055
25,38.5,38.3,3,3,3,3,0500000US13057
26,35,33.4,1.9,1.8,1.9,1.8,0500000US13059
27,20.1,7.6,0.8,0.3,0.8,0.3,0500000US13061
28,27,12,1.4,0.7,1.4,0.7,0500000US13065
29,40.3,39.6,3.1,3.1,2.9,2.9,0500000US13067
30,29.8,14.8,1.4,0.7,1.5,0.7,0500000US13069
31,33.7,16.8,1.7,0.8,1.7,0.8,0500000US13071
32,41.8,40.4,2.2,2.1,2.2,2.1,0500000US13073
33,32.6,18.6,1.8,1.1,1.9,1.3,0500000US13075
34,29.2,24,1.6,1.3,1.7,1.4,0500000US13079
35,33.2,14.1,1.9,0.7,1.8,0.7,0500000US13081
36,31.7,31.5,1.8,1.8,1.9,1.9,0500000US13085
37,31.8,17,1.4,0.6,1.4,0.7,0500000US13087
38,30,14.4,1.9,1,1.9,0.9,0500000US13091
39,20.3,8.2,1.4,0.9,1.6,1,0500000US13093
40,39.5,25.2,1.7,1,1.8,1.1,0500000US13095
41,25.4,10.7,1.3,0.5,1.3,0.5,0500000US13099
42,26.8,9.8,1.1,0.7,1.1,0.6,0500000US13101
43,37.3,16.3,2.5,0.9,2.5,0.9,0500000US13105
44,31.9,13.3,1.9,0.7,1.9,0.8,0500000US13107
45,28.4,13.5,2.4,1.6,2.5,1.7,0500000US13109
46,48.4,48,3.5,3.5,3.5,3.5,0500000US13113
47,37,31.4,2.2,1.9,2.1,1.9,0500000US13115
48,44.3,44.1,3.8,3.8,3.9,3.8,0500000US13117
49,36.1,33.7,2.5,2.3,2.5,2.3,0500000US13121
50,25.5,21.8,1.9,1.6,1.9,1.6,0500000US13123
51,32.2,24.7,1.9,1.4,2,1.5,0500000US13021
52,38.8,15.7,2.4,0.9,2.4,0.9,0500000US13023
53,33.8,26.9,1.7,1.4,1.7,1.4,0500000US13127
54,34.4,27.6,2,1.7,1.9,1.6,0500000US13129
55,32.7,16.2,1.8,1,1.8,0.9,0500000US13131
56,40.9,40.5,2.9,2.8,2.8,2.8,0500000US13135
57,34.3,28.3,2.1,1.8,2,1.7,0500000US13137
58,37.3,35,2.3,2,2.2,2.1,0500000US13139
59,41.4,22.2,2.3,1.3,2.3,1.4,0500000US13143
60,39.3,36.6,2.6,2.4,2.6,2.4,0500000US13145
61,46,17.6,2.2,1.1,2.3,1.1,0500000US13149
62,40.9,40.2,2.7,2.6,2.6,2.6,0500000US13151
63,42.9,39.8,2.7,2.5,2.8,2.7,0500000US13153
64,38.8,38.5,2.1,2.1,2.1,2.1,0500000US13157
65,34,29.9,2.8,2.6,2.8,2.6,0500000US13159
66,17.3,6.2,1,0.4,0.9,0.3,0500000US13165
67,32.3,12.2,2.1,0.9,2.1,0.9,0500000US13167
68,40.9,25.9,3.1,2.1,3.2,2.4,0500000US13171
69,28.3,14.3,1.2,0.7,1.2,0.8,0500000US13173
70,39,37.6,2.3,2.2,2.5,2.4,0500000US13177
71,30.5,29.4,1.4,1.4,1.5,1.5,0500000US13179
72,35.9,12,2.1,0.7,2.1,0.7,0500000US13181
73,35.4,35.1,1.8,1.8,1.8,1.8,0500000US13187
74,14.2,10.8,1.5,1.3,1.4,1.3,0500000US13191
75,24,10.3,1.7,1,1.9,1.1,0500000US13193
76,35.2,29.5,2.4,1.9,2.3,1.9,0500000US13195
77,37,17.1,2,1.1,2,1,0500000US13199
78,37.7,13.6,1.3,0.5,1.3,0.5,0500000US13201
79,37.8,25,2.7,1.8,2.7,1.9,0500000US13207
80,24.3,15.5,1.7,1.1,1.6,1.2,0500000US13209
81,33.8,30.5,2.2,2,2.2,2,0500000US13211
82,31,17.7,1.6,1,1.6,1,0500000US13213
83,37.1,28.3,1.9,1.4,2,1.6,0500000US13215
84,40.2,34.2,3,2.6,3,2.7,0500000US13217
85,41.4,41.1,2.2,2.2,2.2,2.2,0500000US13219
86,35.1,28.9,2.4,2,2.5,2.2,0500000US13221
87,41.3,40.9,2.8,2.7,2.8,2.8,0500000US13223
88,36,26.2,2.3,1.7,2.2,1.7,0500000US13225
89,29.2,26.5,2,1.9,2.1,2,0500000US13227
90,39.2,18.3,2.1,1,2.2,1.1,0500000US13229
91,40.1,29.4,2.3,1.8,2.3,1.8,0500000US13231
92,29.2,19.9,1.7,1.3,1.8,1.3,0500000US13233
93,26.8,20.3,2,1.5,1.9,1.5,0500000US13235
94,27.7,23.8,1.2,1.1,1.3,1.1,0500000US13237
95,21.9,13.3,1.8,1.1,1.7,1.1,0500000US13241
96,24.4,10.5,1.4,0.8,1.4,0.7,0500000US13243
97,36.1,28.3,1.9,1.4,2,1.5,0500000US13245
98,34.9,33.4,2.3,2.2,2.3,2.2,0500000US13247
99,26.6,11.9,1.6,1.2,1.6,1.1,0500000US13249
100,32.7,13.1,2.2,0.9,2.3,0.9,0500000US13251
101,25.3,10.5,1.1,0.4,1.1,0.4,0500000US13253
102,41.3,29.1,2.2,1.5,2.2,1.5,0500000US13255
103,31.5,25.2,1.9,1.6,1.9,1.6,0500000US13257
104,17.3,6.9,1.2,0.6,1.1,0.6,0500000US13259
105,39,19.7,1.8,1,1.8,1,0500000US13261
106,22.4,8.2,1.3,0.6,1.3,0.6,0500000US13263
107,28.7,9.8,1.5,0.9,1.6,0.9,0500000US13265
108,24.1,14.2,1.5,1.1,1.6,1.1,0500000US13267
109,22.2,8.1,1.9,1.1,1.8,1.1,0500000US13269
110,17.1,7.7,1.4,0.8,1.4,0.8,0500000US13271
111,29.9,14.1,1.2,0.7,1.3,0.6,0500000US13273
112,37.9,25,2.4,1.7,2.5,1.7,0500000US13275
113,33.9,26.7,1.7,1.3,1.7,1.3,0500000US13277
114,32.9,15,1.9,0.9,1.9,0.8,0500000US13279
115,28.8,20.5,1.4,1,1.4,1.1,0500000US13281
116,33.8,13.5,2.7,1.1,2.5,1,0500000US13283
117,38.4,28.5,2.2,1.8,2.2,1.8,0500000US13285
118,32.5,20.8,1.2,0.8,1.2,0.8,0500000US13287
119,25.2,16.4,1.7,1.3,1.7,1.2,0500000US13289
120,34.5,28.4,1.9,1.5,1.9,1.6,0500000US13291
121,41.2,25.5,1.9,1.2,1.9,1.3,0500000US13293
122,35.2,27.5,2.1,1.7,2.1,1.7,0500000US13295
123,41.6,36.9,2.9,2.7,2.9,2.7,0500000US13297
124,37.7,19.8,1.6,0.8,1.6,0.8,0500000US13299
125,33.6,10.7,2,0.8,2,0.8,0500000US13301
126,30,15.1,1.9,1,1.9,1,0500000US13303
127,37.1,15.3,1.8,0.8,1.8,0.8,0500000US13305
128,25.3,10.2,1.4,0.5,1.4,0.5,0500000US13307
129,16.1,7.6,1.6,1.2,1.6,1.2,0500000US13309
130,25.5,25.2,1.6,1.6,1.7,1.7,0500000US13311
131,31,24.7,1.8,1.4,1.8,1.4,0500000US13313
132,23,11.2,1.3,0.6,1.4,0.6,0500000US13315
133,29,10.5,1.9,0.8,1.9,0.8,0500000US13317
134,31.9,12.6,2,0.8,1.9,0.7,0500000US13319
135,16,5.2,1.2,0.3,1.2,0.3,0500000US13239
136,39.1,15.7,2.2,0.9,2.1,0.9,0500000US13321
137,41.4,40.1,2.4,2.3,2.4,2.3,0500000US13077
138,33,18.4,1.8,0.9,1.9,0.9,0500000US13083
139,38.1,36.5,2.6,2.5,2.6,2.5,0500000US13089
140,39.6,38.4,2.8,2.7,2.8,2.7,0500000US13097
141,33.6,32.1,2,1.9,2,1.9,0500000US13103
142,22.2,11.4,1.4,0.7,1.4,0.8,0500000US13111
143,33.4,17.5,1.9,1.2,1.9,1.1,0500000US13119
144,32.9,11,1.6,0.6,1.6,0.6,0500000US13125
145,34.3,27.8,1.9,1.5,1.9,1.6,0500000US13133
146,15.1,5.4,1.1,0.5,1.1,0.5,0500000US13141
147,34.4,26,2.2,1.7,2.3,1.8,0500000US13147
148,32.4,13.4,1.7,0.7,1.7,0.7,0500000US13155
149,33.1,14,2,1,2,0.9,0500000US13161
150,37.1,27.9,2.3,1.9,2.3,1.8,0500000US13169
151,34.3,20.6,2.2,1.3,2.2,1.3,0500000US13175
152,26.4,18.4,2.6,2.3,2.8,2.4,0500000US13183
153,37.9,19.5,2.1,1.1,2,1.2,0500000US13189
154,22,9.1,1.6,0.9,1.6,0.9,0500000US13197
155,36.9,14.6,1.9,0.9,1.8,0.8,0500000US13205
156,32.4,29.7,2,1.8,1.9,1.8,0500000US13051
157,33.7,12.7,1.9,0.7,2,0.7,0500000US13163
158,35.9,31.7,2.3,2,2.3,2,0500000US13063
159,33.4,28.2,1.9,1.6,1.9,1.6,0500000US13185
1,35.6,33.1,2.1,1.9,2.1,1.9,0500000US11001
1,37.8,35.9,2,1.8,2,1.9,0500000US12001
2,36.4,15.4,1.7,0.7,1.7,0.7,0500000US12003
3,25.9,23.5,1.6,1.4,1.5,1.4,0500000US12005
4,36.4,13.7,1.7,0.7,1.7,0.7,0500000US12007
5,42,37.2,2.3,2,2.3,2.1,0500000US12009
6,35.9,31.5,2.1,1.9,2,1.8,0500000US12011
7,28.4,10.4,1.2,0.5,1.2,0.5,0500000US12013
8,43.3,33.2,1.5,1.2,1.5,1.1,0500000US12015
9,46.7,26.9,1.7,1,1.7,1,0500000US12017
10,41.4,38.4,1.7,1.6,1.7,1.6,0500000US12019
11,33.4,29.9,1.2,1.1,1.2,1.1,0500000US12021
12,34.2,21.7,1.5,1,1.6,1,0500000US12023
13,29.7,12.7,1.4,0.9,1.4,0.9,0500000US12027
14,17.8,5.2,0.8,0.3,0.8,0.3,0500000US12029
15,38.6,33.9,1.9,1.7,1.9,1.7,0500000US12031
16,38.4,33.2,2,1.7,2,1.7,0500000US12033
17,43,36.5,2,1.7,1.9,1.7,0500000US12035
18,15.5,12.5,0.7,0.7,0.7,0.7,0500000US12037
19,34.2,20.6,1.9,1.2,1.9,1.2,0500000US12039
20,36.3,18,1.7,1,1.8,0.9,0500000US12041
21,20.2,7.2,1.2,0.7,1.3,0.7,0500000US12043
22,18.6,12.3,1.3,1.1,1.5,1.2,0500000US12045
23,27.9,10.5,1.4,0.6,1.5,0.6,0500000US12047
24,25.8,10.7,1.5,1.2,1.6,1.2,0500000US12049
25,19.9,15.6,0.8,0.7,0.9,0.7,0500000US12051
26,47.1,32,1.8,1.3,1.8,1.3,0500000US12053
27,41.2,19.6,1.7,0.9,1.7,0.9,0500000US12055
28,38.2,34.6,1.8,1.6,1.8,1.7,0500000US12057
29,28.6,20.3,1.5,1.1,1.5,1.2,0500000US12065
30,28.2,9.7,1.6,0.8,1.5,0.8,0500000US12067
31,39.7,31.2,1.9,1.6,1.9,1.6,0500000US12069
32,36.8,32.5,1.3,1.2,1.3,1.2,0500000US12071
33,37.1,34.7,2.5,2.4,2.5,2.4,0500000US12073
34,33.3,15.6,1.7,0.9,1.6,0.9,0500000US12075
35,18.8,7.1,1,0.6,1,0.6,0500000US12077
36,28.6,12.2,2,0.9,1.9,0.8,0500000US12079
37,37.5,30,1.5,1.2,1.5,1.2,0500000US12081
38,42.7,30.9,1.7,1.2,1.7,1.3,0500000US12083
39,40.8,34.3,2,1.7,1.9,1.7,0500000US12085
40,32.7,28.3,2.3,2,2.2,1.9,0500000US12086
41,25.5,24.3,1.3,1.2,1.3,1.2,0500000US12087
42,36.2,31.4,1.7,1.4,1.6,1.4,0500000US12089
43,35.7,34.4,2.1,2,2.1,2,0500000US12091
44,28.4,13.5,1.6,1,1.5,0.9,0500000US12093
45,36.1,34.3,2.1,2,2.1,2,0500000US12095
46,31.2,29.5,1.9,1.7,1.8,1.7,0500000US12097
47,38.6,32.2,1.9,1.6,1.8,1.6,0500000US12099
