,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
29,45.6,44.8,1.7,1.7,1.7,1.7,0500000US13067
30,32.4,16.4,0.9,0.5,1,0.5,0500000US13069
31,36,18.2,0.9,0.5,0.9,0.5,0500000US13071
32,47,45.6,2.3,2.3,2.4,2.3,0500000US13073
33,35.5,20.5,1,0.5,1,0.5,0500000US13075
34,32.5,26.9,1.6,1.5,1.5,1.5,0500000US13079
35,35.8,15.4,0.9,0.4,1,0.4,0500000US13081
36,35.6,35.4,1.9,1.9,1.9,1.9,0500000US13085
37,34,18.4,0.7,0.5,0.7,0.5,0500000US13087
38,32.7,16.1,1,0.5,1,0.6,0500000US13091
39,22,9.2,0.5,0.4,0.5,0.3,0500000US13093
40,42.3,27.3,1,0.7,1,0.7,0500000US13095
41,27,11.5,0.7,0.3,0.7,0.3,0500000US13099
42,28.6,10.9,0.5,0.2,0.5,0.2,0500000US13101
43,40.3,17.9,0.8,0.5,0.9,0.5,0500000US13105
44,34.3,14.6,0.9,0.4,0.8,0.4,0500000US13107
45,31.1,15.4,1,0.6,1,0.7,0500000US13109
46,53.5,53.1,1.7,1.7,1.7,1.7,0500000US13113
47,41,35.1,1.6,1.5,1.5,1.4,0500000US13115
48,50.3,50.1,2,1.9,2,2,0500000US13117
49,40.9,38.3,1.5,1.4,1.4,1.4,0500000US13121
50,28.5,24.5,1.1,1.1,1.2,1.1,0500000US13123
51,35.4,27.4,0.9,0.8,1,0.9,0500000US13021
52,41.5,17.2,1,0.4,0.9,0.4,0500000US13023
53,37.5,30.3,1.6,1.5,1.6,1.5,0500000US13127
54,37.9,30.7,1.4,1.2,1.4,1.2,0500000US13129
55,35.5,18,0.9,0.8,0.8,0.7,0500000US13131
56,46,45.6,1.7,1.7,1.7,1.7,0500000US13135
57,37.4,31,1.4,1.2,1.3,1.2,0500000US13137
58,41.2,38.7,1.5,1.5,1.6,1.5,0500000US13139
59,44.6,24.1,1.4,0.8,1.3,0.8,0500000US13143
60,43.5,40.6,1.8,1.8,1.9,1.8,0500000US13145
61,50.1,20.2,1.5,0.7,1.3,0.7,0500000US13149
62,45.7,45,1.8,1.7,1.8,1.7,0500000US13151
63,47.1,43.9,1.5,1.5,1.5,1.5,0500000US13153
64,43.4,43,2.1,2.1,2,2,0500000US13157
65,37.3,33,1,1,1.1,1,0500000US13159
66,18.7,7,0.5,0.1,0.6,0.1,0500000US13165
67,35,13.2,0.6,0.2,0.6,0.2,0500000US13167
68,44.6,28.7,1.3,0.9,1.4,1,0500000US13171
69,30.4,15.6,0.7,0.4,0.8,0.5,0500000US13173
70,43.2,41.7,1.8,1.7,1.8,1.7,0500000US13177
71,34.1,33,1.5,1.5,1.7,1.7,0500000US13179
72,38.3,13.4,0.8,0.5,0.8,0.5,0500000US13181
73,38.9,38.6,1.6,1.6,1.6,1.6,0500000US13187
74,16.6,13,1.2,1.1,0.9,0.8,0500000US13191
75,26,11.6,0.5,0.3,0.6,0.4,0500000US13193
76,38.3,32.3,1.2,1.1,1.3,1.2,0500000US13195
77,39.8,18.8,0.9,0.5,0.9,0.5,0500000US13199
78,39.3,14.5,0.5,0.2,0.4,0.2,0500000US13201
79,41.4,27.7,1.1,0.8,1,0.8,0500000US13207
80,26.6,17.1,0.9,0.6,1,0.7,0500000US13209
81,37.5,33.9,1.7,1.5,1.6,1.5,0500000US13211
82,33.5,19.4,1,0.8,1,0.8,0500000US13213
83,40.2,31,1.1,0.9,1.1,0.9,0500000US13215
84,44.5,38.1,1.4,1.2,1.4,1.2,0500000US13217
85,45.6,45.3,1.8,1.8,1.9,1.9,0500000US13219
86,38.2,31.8,1.1,0.9,1.1,1,0500000US13221
87,46.1,45.8,1.8,1.8,1.8,1.8,0500000US13223
88,39.6,29.1,1.4,1.2,1.4,1.2,0500000US13225
89,32.8,29.9,1.5,1.4,1.5,1.4,0500000US13227
90,42.2,20.4,0.9,0.5,0.8,0.5,0500000US13229
91,43.4,32.1,1.5,1.2,1.5,1.2,0500000US13231
92,31.7,22,1,0.8,0.9,0.8,0500000US13233
93,29.2,22.4,0.7,0.5,0.8,0.7,0500000US13235
94,30.3,26.2,1.2,1.1,1.2,1.1,0500000US13237
95,38.8,37.2,1.3,1.2,1.2,1.2,0500000US13247
96,24.2,15.1,0.7,0.6,0.8,0.6,0500000US13241
97,26.3,11.6,0.5,0.3,0.5,0.2,0500000US13243
98,39.6,31.3,1.2,1,1.2,1.1,0500000US13245
99,29.2,13.6,0.7,0.4,0.7,0.4,0500000US13249
100,35.5,14.6,1.2,0.6,1.2,0.5,0500000US13251
101,26.9,11.2,0.7,0.3,0.5,0.3,0500000US13253
102,44.4,31.5,1.2,0.9,1.1,0.8,0500000US13255
103,34.5,27.8,1.1,1,1.1,1,0500000US13257
104,19,8,0.7,0.5,0.7,0.5,0500000US13259
105,41.4,21.3,0.7,0.5,0.7,0.5,0500000US13261
106,24.1,9.2,0.6,0.4,0.6,0.4,0500000US13263
107,30.6,10.5,0.8,0.3,0.9,0.3,0500000US13265
108,26.1,15.6,0.9,0.5,0.9,0.5,0500000US13267
109,24.6,9.4,0.9,0.5,0.9,0.5,0500000US13269
110,18.7,8.7,0.6,0.3,0.7,0.3,0500000US13271
111,31.9,15.3,1,0.7,0.9,0.6,0500000US13273
112,42.3,28.5,0.9,0.7,0.9,0.7,0500000US13275
113,36.7,29.1,1.1,0.9,1.1,1,0500000US13277
114,35.2,16.2,0.8,0.4,0.9,0.4,0500000US13279
115,31.2,22.6,1,0.8,1,0.9,0500000US13281
116,36,14.1,0.9,0.3,0.9,0.3,0500000US13283
117,41.9,31.4,1.5,1.2,1.5,1.2,0500000US13285
118,35.3,22.7,1,0.7,0.9,0.8,0500000US13287
119,28,18.6,1.2,1.1,1.1,1,0500000US13289
120,36.8,30.4,0.8,0.7,0.8,0.7,0500000US13291
121,44.1,27.6,1,0.7,1.1,0.7,0500000US13293
122,38.1,30,1.2,1.1,1.3,1.1,0500000US13295
123,46.3,41.3,1.8,1.7,1.8,1.7,0500000US13297
124,40.1,21.2,0.6,0.4,0.6,0.4,0500000US13299
125,35.8,11.7,0.6,0.4,0.7,0.4,0500000US13301
126,32.8,16.7,0.8,0.5,0.9,0.5,0500000US13303
127,39.6,16.8,1,0.6,1,0.6,0500000US13305
128,27.4,11.2,0.9,0.2,1,0.2,0500000US13307
129,18.2,8.9,0.8,0.3,0.8,0.3,0500000US13309
130,28.1,27.8,1.3,1.3,1.4,1.4,0500000US13311
131,34.3,27.4,1.4,1.3,1.3,1.2,0500000US13313
132,24.7,12.2,0.9,0.5,0.8,0.5,0500000US13315
133,31.6,11.9,0.8,0.5,0.8,0.5,0500000US13317
134,34.7,14,0.9,0.4,0.8,0.3,0500000US13319
135,17.1,6,0.4,0.3,0.5,0.3,0500000US13239
136,41.6,16.9,0.8,0.4,0.8,0.4,0500000US13321
137,46.3,44.9,1.7,1.7,1.8,1.7,0500000US13077
138,36,20.6,1,0.8,1,0.8,0500000US13083
139,42.6,40.8,1.3,1.3,1.3,1.3,0500000US13089
140,44.2,42.9,1.5,1.4,1.5,1.4,0500000US13097
141,38.4,36.8,2,1.9,2,1.9,0500000US13103
142,24.5,13.1,0.6,0.5,0.7,0.5,0500000US13111
143,36.2,19.3,1.1,0.9,1.1,0.9,0500000US13119
144,34.7,11.7,0.3,0.1,0.2,0.1,0500000US13125
145,37.3,30.4,1.2,1.1,1.2,1.1,0500000US13133
146,16.7,6.3,0.5,0.2,0.5,0.2,0500000US13141
147,37.1,28.1,0.9,0.8,1,0.8,0500000US13147
148,34.9,14.7,0.6,0.3,0.6,0.3,0500000US13155
149,35.8,15.4,0.7,0.4,0.7,0.4,0500000US13161
150,41.2,31.3,1.7,1.6,1.7,1.5,0500000US13169
151,37.3,22.7,1,0.7,1,0.7,0500000US13175
152,29.7,21.3,1,0.9,1,0.9,0500000US13183
153,41,21.5,0.9,0.6,1,0.7,0500000US13189
154,23.9,10,0.6,0.3,0.6,0.3,0500000US13197
155,39.3,16,0.6,0.3,0.5,0.3,0500000US13205
156,36.9,34.1,1.7,1.6,1.7,1.6,0500000US13051
157,35.8,13.7,0.8,0.3,0.6,0.3,0500000US13163
158,39.8,35.3,1.2,1.1,1.2,1.1,0500000US13063
159,36.8,31.2,1.2,1.1,1.3,1.2,0500000US13185
1,41.4,38.6,1.5,1.4,1.5,1.4,0500000US11001
1,43.7,41.6,1.6,1.5,1.6,1.5,0500000US12001
2,38.9,17,0.6,0.5,0.6,0.5,0500000US12003
3,28.2,25.7,0.8,0.7,0.7,0.7,0500000US12005
4,39.4,15.4,1,0.5,1,0.5,0500000US12007
5,46.3,41.3,1.8,1.7,1.8,1.7,0500000US12009
6,40,35.4,1.3,1.2,1.3,1.2,0500000US12011
7,30.6,11.4,1.1,0.4,1,0.4,0500000US12013
8,45.9,35.5,1.1,1,1.1,1,0500000US12015
9,49.2,28.7,1.1,0.9,1.1,0.9,0500000US12017
10,46,42.8,1.6,1.5,1.7,1.6,0500000US12019
11,36.2,32.5,1.1,1.1,1.1,1.1,0500000US12021
12,37.4,24.1,1.2,1,1.2,1,0500000US12023
13,31.8,14,0.7,0.6,0.6,0.5,0500000US12027
14,19,5.8,0.4,0.2,0.4,0.2,0500000US12029
15,43.4,38.4,1.8,1.8,1.8,1.8,0500000US12031
16,41.6,36.1,1.3,1.2,1.3,1.2,0500000US12033
17,47.1,40.3,2,1.9,2,1.9,0500000US12035
18,17,13.9,0.7,0.6,0.6,0.6,0500000US12037
19,37.7,23,1,0.9,1.1,1,0500000US12039
20,39.4,20.2,1.3,0.9,1.2,0.7,0500000US12041
21,21.7,8.2,0.5,0.4,0.5,0.4,0500000US12043
22,20.7,13.9,0.9,0.6,0.9,0.7,0500000US12045
23,29.7,11.3,0.4,0.3,0.4,0.3,0500000US12047
24,28.5,12.3,1.1,0.5,1.1,0.5,0500000US12049
25,22.8,18.2,1,0.9,1.1,1,0500000US12051
26,50,34.2,1,0.8,1,0.8,0500000US12053
27,43.4,20.9,0.8,0.6,0.8,0.6,0500000US12055
28,42.1,38.4,1.4,1.3,1.4,1.3,0500000US12057
29,39.6,35,1.2,1.1,1.2,1.1,0500000US12071
30,31.8,23,1.2,1.2,1.4,1.3,0500000US12065
31,30.1,10.7,0.6,0.5,0.6,0.4,0500000US12067
32,43.2,34.2,1.3,1.2,1.3,1.2,0500000US12069
33,41.5,38.9,1.5,1.4,1.5,1.4,0500000US12073
34,36.1,17.5,1.1,0.8,1,0.8,0500000US12075
35,20,7.7,0.3,0.2,0.3,0.2,0500000US12077
36,30.8,13.5,0.6,0.5,0.5,0.4,0500000US12079
37,40.5,32.7,1.1,1,1.1,1,0500000US12081
38,45.7,33.4,1.3,1.1,1.3,1.1,0500000US12083
39,44.7,37.9,1.5,1.4,1.6,1.5,0500000US12085
40,37.5,32.6,1.4,1.3,1.4,1.2,0500000US12086
41,28.7,27.4,1.3,1.3,1.3,1.3,0500000US12087
42,40.4,35.4,1.9,1.8,2,1.9,0500000US12089
43,38.9,37.5,1.3,1.3,1.3,1.3,0500000US12091
44,30.8,15.1,0.7,0.6,0.7,0.6,0500000US12093
45,40.4,38.4,1.4,1.3,1.4,1.4,0500000US12095
46,35.4,33.6,1.5,1.4,1.4,1.4,0500000US12097
