,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
50,38.1,20.2,1.6,1.6,1.5,1.5,0500000US18103
51,32.9,32.6,1.7,1.7,1.7,1.7,0500000US18105
52,35.1,31.8,1.7,1.6,1.6,1.6,0500000US18107
53,36.9,33.3,1.7,1.7,1.7,1.7,0500000US18109
54,34.3,33.7,2,2,2,2,0500000US18111
55,38.2,30.5,1.5,1.5,1.5,1.5,0500000US18113
56,36.8,22.5,1.7,1.7,1.7,1.7,0500000US18115
57,33,14.4,1.4,1.3,1.5,1.4,0500000US18119
58,33.4,9.4,0.8,0.8,0.8,0.7,0500000US18121
59,36.1,32,1.5,1.5,1.6,1.6,0500000US18123
60,40.9,40,2.3,2.3,2.3,2.3,0500000US18127
61,34.1,33.8,1.5,1.5,1.5,1.5,0500000US18129
62,30,24.4,1.7,1.7,1.7,1.7,0500000US18131
63,34.9,21.1,1.5,1.5,1.5,1.4,0500000US18135
64,34.5,29.3,1.7,1.6,1.6,1.6,0500000US18137
65,35.5,33.1,1.6,1.6,1.7,1.7,0500000US18141
66,33.9,24.2,1.6,1.6,1.5,1.5,0500000US18143
67,39.2,25,1.6,1.6,1.6,1.6,0500000US18145
68,29.5,26.6,1.7,1.7,1.8,1.8,0500000US18149
69,29.9,21.2,2,2,2,2,0500000US18161
70,30.3,21.8,1.3,1.3,1.3,1.3,0500000US18151
71,28.5,13.1,1.1,1.1,1.1,1.1,0500000US18155
72,36.4,36.1,1.9,1.9,1.9,1.9,0500000US18157
73,35.3,31.7,1.6,1.6,1.7,1.7,0500000US18163
74,36.5,14.5,1.4,1.4,1.5,1.5,0500000US18165
75,38.4,27,1.4,1.4,1.5,1.5,0500000US18169
76,40.1,23.3,1.8,1.8,1.8,1.8,0500000US18171
77,36.1,17.4,1,1,1,1,0500000US18175
78,34,26.2,1.6,1.6,1.5,1.5,0500000US18177
79,41.3,32.6,1.7,1.7,1.8,1.8,0500000US18179
80,40.8,40.5,2,2,2,2,0500000US18183
81,34.5,30,1.7,1.7,1.7,1.7,0500000US18133
82,37.7,26.7,2.2,2.2,2.3,2.3,0500000US18139
83,39.1,24.7,1.2,1.2,1.3,1.2,0500000US18147
84,33.7,20.5,1.5,1.5,1.6,1.6,0500000US18153
85,37.7,28.1,1.5,1.5,1.5,1.5,0500000US18159
86,32.8,29.6,1.7,1.7,1.7,1.7,0500000US18167
87,40.1,34.1,1.7,1.7,1.7,1.6,0500000US18173
88,28.7,26.4,1.6,1.6,1.5,1.5,0500000US18181
89,36.6,29.2,2,2,2.1,2.1,0500000US18031
90,34.7,16.7,1.4,1.4,1.4,1.4,0500000US18117
91,37.1,34.7,1.8,1.8,1.8,1.8,0500000US18029
92,45.6,13.7,1,1,1,1,0500000US18125
1,6.7,3.2,0.2,0.2,0.2,0.2,0500000US06003
2,27.5,24.4,1,1,1.1,1.1,0500000US06005
3,22.7,19.3,1.1,1.1,1.1,1.1,0500000US06007
4,15.6,14.5,0.7,0.7,0.7,0.7,0500000US06009
5,17.7,17.1,0.6,0.6,0.7,0.7,0500000US06011
6,38.3,37.2,2,2,2,2,0500000US06013
7,29.1,20.9,1.2,1.1,1.3,1.3,0500000US06015
8,29.8,28.8,1.3,1.3,1.4,1.4,0500000US06017
9,30.6,24.6,1.2,1.2,1.3,1.2,0500000US06019
10,27.1,21.3,0.9,0.9,0.9,0.9,0500000US06021
11,26.6,23.7,1.3,1.3,1.4,1.3,0500000US06023
12,23.2,18,1.2,1.1,1.2,1.2,0500000US06025
13,24.7,17.7,1.3,1.3,1.1,1.1,0500000US06027
14,29.1,22.9,1.5,1.4,1.5,1.5,0500000US06029
15,28.9,24.2,1.6,1.5,1.6,1.6,0500000US06031
16,19.9,12.9,0.8,0.8,0.8,0.8,0500000US06033
17,20.7,18.6,1.2,1.1,1.2,1.2,0500000US06035
18,29.1,27.2,1.4,1.4,1.5,1.5,0500000US06037
19,26.6,20.9,1.2,1.1,1.2,1.2,0500000US06039
20,35.9,35.5,1.8,1.8,1.9,1.9,0500000US06041
21,19.3,16.9,0.7,0.7,0.7,0.7,0500000US06043
22,22.9,18.2,1,1,1.1,1.1,0500000US06045
23,29.2,22.9,1.1,1.1,1.1,1.1,0500000US06047
24,17.1,7.7,0.6,0.6,0.6,0.6,0500000US06049
25,4.9,4.2,0.4,0.4,0.3,0.3,0500000US06051
26,29.8,26.9,1.2,1.2,1.2,1.2,0500000US06053
27,34.4,31.3,1.7,1.6,1.7,1.6,0500000US06055
28,30.3,26.3,1.4,1.4,1.4,1.4,0500000US06057
29,37.4,36,1.8,1.8,1.8,1.8,0500000US06059
30,36.7,35.6,1.6,1.6,1.6,1.6,0500000US06061
31,11.2,8.3,0.4,0.4,0.5,0.5,0500000US06063
32,31.2,27.8,1.5,1.5,1.5,1.4,0500000US06065
33,37,35.5,1.6,1.6,1.7,1.7,0500000US06067
34,31,28.5,1.5,1.5,1.4,1.4,0500000US06069
35,29.1,25.6,1.6,1.6,1.6,1.5,0500000US06071
36,35.1,33.9,1.8,1.8,1.8,1.8,0500000US06073
37,31.5,30.9,1.5,1.5,1.5,1.5,0500000US06075
38,31.9,27.7,1.4,1.4,1.4,1.4,0500000US06077
39,35.4,32.4,1.4,1.4,1.5,1.5,0500000US06079
40,39.3,38.6,2,2,2,2,0500000US06081
41,34.9,32.4,1.4,1.4,1.5,1.5,0500000US06083
42,39.5,38.9,2,2,2,2,0500000US06085
43,35.1,33.9,1.5,1.5,1.6,1.6,0500000US06087
44,31.3,27,1.1,1.1,1.1,1.1,0500000US06089
45,2.6,2.6,0.3,0.3,0.3,0.3,0500000US06091
46,26.6,14.2,0.7,0.7,0.7,0.7,0500000US06093
47,36.8,34,1.7,1.7,1.7,1.7,0500000US06095
48,34,33.1,1.8,1.8,1.8,1.8,0500000US06097
49,32.9,29,1.4,1.3,1.4,1.4,0500000US06099
50,33.1,29.7,1.5,1.5,1.5,1.5,0500000US06101
51,29.1,21.9,0.9,0.9,0.8,0.8,0500000US06103
52,1.4,1.3,0.1,0.1,0.1,0.1,0500000US06105
53,28.6,20.6,1.3,1.3,1.4,1.4,0500000US06107
54,25.4,18.7,0.8,0.8,0.8,0.8,0500000US06109
55,36.8,34.5,1.8,1.8,1.8,1.8,0500000US06111
56,36.2,34.2,1.9,1.9,1.9,1.9,0500000US06113
57,28.4,20.8,1,1,1,1,0500000US06115
58,36.8,35.7,1.9,1.9,1.9,1.9,0500000US06001
1,23.4,12.5,0.7,0.7,0.7,0.7,0500000US36003
2,23.4,16.4,0.8,0.8,0.8,0.8,0500000US36005
3,34.6,31.6,1.6,1.6,1.6,1.6,0500000US36007
4,26.8,15.7,0.9,0.9,0.8,0.8,0500000US36009
5,30.6,24,1.5,1.5,1.5,1.5,0500000US36011
6,30.4,22.9,1.2,1.2,1.2,1.2,0500000US36013
7,35.1,31.1,1.9,1.9,1.8,1.8,0500000US36015
8,28,22.5,1.2,1.1,1.2,1.1,0500000US36017
9,31.3,29.1,1.7,1.7,1.6,1.6,0500000US36019
10,21.7,18.8,1.2,1.1,1.2,1.2,0500000US36021
11,32.8,32.3,1.5,1.5,1.4,1.4,0500000US36023
12,16.4,12,0.6,0.6,0.6,0.6,0500000US36025
13,30.5,29.5,1.8,1.8,1.8,1.8,0500000US36027
14,37.3,32.9,1.3,1.3,1.4,1.4,0500000US36029
15,15.3,11.4,0.8,0.8,0.7,0.7,0500000US36031
16,22.5,17.3,1,0.9,0.9,0.9,0500000US36033
17,25.8,19.5,1.3,1.3,1.3,1.3,0500000US36035
18,32.5,30.9,1.6,1.6,1.7,1.6,0500000US36037
19,16.9,10.8,0.8,0.8,0.8,0.8,0500000US36039
20,1.4,1.3,0.1,0.1,0.1,0.1,0500000US36041
21,27.5,18.9,1.4,1.4,1.2,1.2,0500000US36043
22,20.8,19.9,1.2,1.2,1.1,1.1,0500000US36045
23,21.6,18.8,1.1,1.1,1.1,1.1,0500000US36047
24,19.1,11.1,0.7,0.7,0.6,0.6,0500000US36049
25,31.6,31.2,1.8,1.7,1.8,1.8,0500000US36051
26,34.6,28.6,1.6,1.6,1.6,1.6,0500000US36053
27,36.4,33.5,1.8,1.8,1.9,1.8,0500000US36055
28,27.2,21.6,1.6,1.6,1.6,1.6,0500000US36057
29,33,31.3,1.9,1.9,1.9,1.9,0500000US36059
30,25.7,24.6,1.2,1.2,1.2,1.2,0500000US36061
31,37.8,33,1.4,1.4,1.4,1.4,0500000US36063
32,33.6,26.2,1.5,1.5,1.5,1.5,0500000US36065
33,37.4,34.5,1.7,1.7,1.8,1.7,0500000US36067
34,30.1,29.2,1.7,1.7,1.7,1.7,0500000US36069
35,29.4,26.5,1.4,1.4,1.4,1.4,0500000US36071
36,27.8,23.1,1.5,1.5,1.4,1.4,0500000US36073
37,31.9,29.8,1.6,1.6,1.6,1.6,0500000US36075
38,26.9,17,1,0.9,1,1,0500000US36077
39,33,32.6,1.8,1.7,1.7,1.7,0500000US36079
40,22.4,19.8,1.2,1.2,1.3,1.2,0500000US36081
41,31.6,28.7,1.6,1.6,1.6,1.6,0500000US36083
42,27.4,25.8,1.5,1.5,1.5,1.5,0500000US36085
43,30.9,28.3,1.2,1.1,1.3,1.3,0500000US36087
44,27.8,23.7,1.4,1.3,1.3,1.3,0500000US36089
45,34,33.4,1.7,1.7,1.8,1.8,0500000US36091
46,34.5,30.8,1.8,1.8,1.8,1.8,0500000US36093
47,23.8,13,0.7,0.7,0.8,0.8,0500000US36095
48,25.3,21.7,1.3,1.3,1.3,1.2,0500000US36097
49,29.4,25,1.4,1.4,1.3,1.3,0500000US36099
50,31.5,23.7,1.6,1.6,1.6,1.6,0500000US36101
51,30.6,28.6,1.9,1.8,1.8,1.8,0500000US36103
52,12.5,9.1,0.6,0.6,0.6,0.6,0500000US36105
53,36.5,36,1.9,1.9,2,2,0500000US36107
54,32.1,31.8,1.5,1.5,1.5,1.5,0500000US36109
55,26.1,24.3,1.5,1.5,1.5,1.5,0500000US36111
56,24.9,23.5,1.4,1.4,1.4,1.3,0500000US36113
57,30,21.9,1.5,1.5,1.6,1.5,0500000US36115
58,30.7,26.1,1.6,1.6,1.6,1.5,0500000US36117
59,30.3,28.4,1.4,1.4,1.5,1.5,0500000US36119
60,29.6,19.7,1.2,1.2,1.3,1.3,0500000US36121
61,22.2,21.8,1.2,1.2,1.2,1.2,0500000US36123
62,33.5,31.1,1.7,1.7,1.7,1.7,0500000US36001
